Code,Parent,Name_de
"34102002","93120","Bahnwärter | Bahnwärterin"
"34102003","93120","Streckenarbeiter | Streckenarbeiterin"
"34102004","31231","Geleisebauvorarbeiter | Geleisebauvorarbeiterin"
"34102005","93120","Bahnbauarbeiter | Bahnbauarbeiterin"
"34102007","93120","Streckenwärter | Streckenwärterin"
"34102008","93120","Bahnarbeiter beim Bahnbau | Bahnarbeiterin beim Bahnbau"
"34102009","93120","Arbeiter beim Streckendienst | Arbeiterin beim Streckendienst"
"34102010","82110","Monteur SBB | Monteurin SBB"
"34102011","83421","Geleisemonteur SBB | Geleisemonteurin SBB"
"34102012","31231","Streckenwärterchef | Streckenwärterchefin"
"34102013","83421","Geleisemonteur | Geleisemonteurin"
"34102014","93120","Geleisearbeiter | Geleisearbeiterin"
"34102015","31231","Streckenwärterchefstellvertreter | Streckenwärterchefstellvertreterin"
"34102016","31230","Bahnmeister | Bahnmeisterin"
"34102018","83421","Gleisbaumaschinenführer | Gleisbaumaschinenführerin"
"34102019","83421","Gleismonteur SBB | Gleismonteurin SBB"
"34102020","83421","Gleisbauer | Gleisbauerin"
"34102021","31121","Sicherheitswärter Bahnbaustellen | Sicherheitswärterin Bahnbaustellen"
"34102022","31231","Gleisbau-Polier, eidg. FA | Gleisbau-Polierin, eidg. FA"
"34102023","83421","Gleisbauer EFZ | Gleisbauerin EFZ"
"34102024","83421","Gleisbaupraktiker EBA | Gleisbaupraktikerin EBA"
"34103001","83120","Drehscheibenwärter | Drehscheibenwärterin"
"34103002","83120","Signalwärter | Signalwärterin"
"34103003","83120","Blockwärter | Blockwärterin"
"34103004","83120","Aufseher beim Stellwerkdienst | Aufseherin beim Stellwerkdienst"
"34103005","83120","Stellwerkwärter | Stellwerkwärterin"
"34103006","83120","Stellwerkarbeiter | Stellwerkarbeiterin"
"34103007","83120","Stellwerkbeamter | Stellwerkbeamtin"
"34103008","83120","Weichenwärter | Weichenwärterin"
"34103010","83120","Weichenwärter SBB | Weichenwärterin SBB"
"34103011","83120","Stellwerkangestellter | Stellwerkangestellte"
"34104001","93330","Depotgehilfe | Depotgehilfin"
"34104002","83120","Depotbeamter | Depotbeamtin"
"34104003","83120","Schuppenchef Bahndienst | Schuppenchefin Bahndienst"
"34104004","83120","Tramdepotchef | Tramdepotchefin"
"34104005","83120","Bahnwerkstattarbeiter | Bahnwerkstattarbeiterin"
"34104006","83120","Bahndepotarbeiter | Bahndepotarbeiterin"
"34104007","83120","Tramdepotarbeiter | Tramdepotarbeiterin"
"34104008","83120","Depothandwerker | Depothandwerkerin"
"34104009","83120","Tramdepothandwerker | Tramdepothandwerkerin"
"34104010","83120","Depotchef (Bahn) | Depotchefin (Bahn)"
"34104011","83120","Depotangestellter | Depotangestellte"
"34104012","91120","Wagenreiniger SBB | Wagenreinigerin SBB"
"34104013","83120","Rangierarbeiter | Rangierarbeiterin"
"34104014","83120","Manövermechaniker | Manövermechanikerin"
"34104016","83120","Rangierüberwacher | Rangierüberwacherin"
"34104017","83120","Depotinspektor | Depotinspektorin"
"34104018","83120","Depotinspektorstellvertreter | Depotinspektorstellvertreterin"
"34104019","83120","Depotchefstellvertreter | Depotchefstellvertreterin"
"34104020","83120","Depotaufseher | Depotaufseherin"
"34104021","83120","Rangierführer | Rangierführerin"
"34104022","83120","Lokomotivregulator | Lokomotivregulatorin"
"34104023","83120","Manövrierer | Manövriererin"
"34104024","83120","Rangiervorarbeiter | Rangiervorarbeiterin"
"34104025","83120","Bahnhofvorarbeiter | Bahnhofvorarbeiterin"
"34104026","83120","Rangierangestellter | Rangierangestellte"
"34104028","83120","Bahndepothandwerker | Bahndepothandwerkerin"
"34104029","83120","Rangiermeister | Rangiermeisterin"
"34104030","83120","Tramdepotinspektor | Tramdepotinspektorin"
"34104031","83120","Bahndepotchef | Bahndepotchefin"
"34104032","83120","Bahndepotmechaniker | Bahndepotmechanikerin"
"34104033","83120","Tramdepotmechaniker | Tramdepotmechanikerin"
"34104034","83120","Bremser | Bremserin"
"34104035","83120","Bahndepotmonteur | Bahndepotmonteurin"
"34104036","83120","Tramdepotmonteur | Tramdepotmonteurin"
"34104037","83120","Depotarbeiter | Depotarbeiterin"
"34104038","83120","Zugrücksteller | Zugrückstellerin"
"34104039","13240","Rangierbahnhofchef-Stellvertreter | Rangierbahnhofchefin-Stellvertreterin"
"34104040","83120","Rangiergruppenführer | Rangiergruppenführerin"
"34104041","83120","Rangierchef | Rangierchefin"
"34104042","72310","Tramreparateur | Tramreparateurin"
"34105001","51120","Kondukteur | Kondukteurin"
"34105002","51120","Bahnhofschaffner | Bahnhofschaffnerin"
"34105003","51120","Zugbegleiter | Zugbegleiterin"
"34105004","51120","Zugassistent | Zugassistentin"
"34105005","51120","Eisenbahnkontrolleur | Eisenbahnkontrolleurin"
"34105006","51120","Fahrkontrolleur | Fahrkontrolleurin"
"34105007","51120","Zugführer | Zugführerin"
"34105008","51120","Schaffner | Schaffnerin"
"34105009","51120","Oberzugführer | Oberzugführerin"
"34105010","51120","Zugführerchef | Zugführerchefin"
"34105011","51120","Kondukteur SBB | Kondukteurin SBB"
"34105012","51120","Tramkontrolleur | Tramkontrolleurin"
"34105013","51120","Tramkondukteur | Tramkondukteurin"
"34105014","51120","Zugchef | Zugchefin"
"34105015","75430","Güterschaffner | Güterschaffnerin"
"34106001","83110","Schienentraktorführer | Schienentraktorführerin"
"34106002","83110","Rangierlokomotivführer-Stellvertreter | Rangierlokomotivführerin-Stellvertreterin"
"34106003","83310","Tramwagenführer | Tramwagenführerin"
"34106004","83110","Beimann bei elektrischer Bahn | Beifrau bei elektrischer Bahn"
"34106005","83110","Lokomotivführer | Lokomotivführerin"
"34106006","83110","Lokomotivheizer | Lokomotivheizerin"
"34106007","83110","Oberlokomotivführer | Oberlokomotivführerin"
"34106008","83110","Motorwagenführer | Motorwagenführerin"
"34106009","83110","Industrielokomotivführer | Industrielokomotivführerin"
"34106010","83110","Feldeisenbahnlokomotivführer | Feldeisenbahnlokomotivführerin"
"34106011","83110","Grubenlokomotivführer | Grubenlokomotivführerin"
"34106012","83110","Rangierlokomotivführer | Rangierlokomotivführerin"
"34106013","83110","Triebwagenführer | Triebwagenführerin"
"34106018","83310","Untergrundbahnführer | Untergrundbahnführerin"
"34106019","83110","Rangierlokführer | Rangierlokführerin"
"34106020","83110","Lokführer | Lokführerin"
"34106021","83110","Schienenfahrzeugführer | Schienenfahrzeugführerin"
"34106022","83310","Tramführer | Tramführerin"
"34106023","83310","Strassenbahnführer | Strassenbahnführerin"
"34106024","83110","Stollenlok-Maschinist | Stollenlok-Maschinistin"
"34107001","13240","Technischer Leiter von Seilbahnen | Technische Leiterin von Seilbahnen"
"34107002","83432","Seilbahnfachmann, eidg. FA | Seilbahnfachfrau, eidg. FA"
"34107003","83432","Drahtseilbahnführer | Drahtseilbahnführerin"
"34107004","83432","Seilbahnführer | Seilbahnführerin"
"34107005","83432","Sesselbahnangestellter | Sesselbahnangestellte"
"34107006","83432","Seilbahnarbeiter | Seilbahnarbeiterin"
"34107007","83432","Skiliftangestellter | Skiliftangestellte"
"34107008","83432","Bergbahnangestellter | Bergbahnangestellte"
"34107009","83432","Seilbahnfachmann | Seilbahnfachfrau"
"34107010","83432","Seilbahnmaschinist | Seilbahnmaschinistin"
"34107011","83432","Angestellter Berg-/Seilbahn | Angestellte Berg-/Seilbahn"
"34107012","83432","Seilbahn-Mechatroniker EFZ | Seilbahn-Mechatronikerin EFZ"
"34107013","83432","Seilbahner EBA | Seilbahnerin EBA"
"34107014","83432","Seilbahner EFZ | Seilbahnerin EFZ"
"34107015","83432","Seilbahnangestellter | Seilbahnangestellte"
"34107016","83432","Luftseilbahnangestellter | Luftseilbahnangestellte"
"34108001","43230","Fahrdienstaufseher | Fahrdienstaufseherin"
"34108002","31190","Chef Wagenkontrolle | Chefin Wagenkontrolle"
"34108003","31190","Rollmaterialkontrolleur | Rollmaterialkontrolleurin"
"34108004","43230","Güterchef | Güterchefin"
"34108005","24240","Instruktor SBB | Instruktorin SBB"
"34108006","43230","Güterverwalter | Güterverwalterin"
"34108007","43230","Betriebsgehilfe SBB | Betriebsgehilfin SBB"
"34108008","83120","Barrierenwärter | Barrierenwärterin"
"34108009","31190","Visiteur-Stellvertreter SBB | Visiteurin-Stellvertreterin SBB"
"34108010","43230","Gütervorarbeiter | Gütervorarbeiterin"
"34108011","13240","Chef der Güterexpedition | Chefin der Güterexpedition"
"34108012","43230","Fahrdienstkontrolleur | Fahrdienstkontrolleurin"
"34108013","82110","Chefmonteur SBB | Chefmonteurin SBB"
"34108014","13240","Chef des Güterdienstes | Chefin des Güterdienstes"
"34108016","31190","Chefvisiteur SBB | Chefvisiteurin SBB"
"34108017","43230","Bahnangestellter SBB | Bahnangestellte SBB"
"34108018","43230","Güterexpeditionsbeamter | Güterexpeditionsbeamtin"
"34108019","43230","Güterexpedient (SBB) | Güterexpedientin (SBB)"
"34108020","31190","Wagenvisiteur | Wagenvisiteurin"
"34108021","93330","Güterarbeiter | Güterarbeiterin"
"34108022","93330","Eilgutarbeiter | Eilgutarbeiterin"
"34108023","43230","SBB-Angestellter | SBB-Angestellte"
"34108024","33310","Taxeur der Güterexpedition | Taxeurin der Güterexpedition"
"34108025","93330","Betriebsarbeiter Bahn | Betriebsarbeiterin Bahn"
"34108026","93330","Bahnhofarbeiter | Bahnhofarbeiterin"
"34108027","93120","Bahnarbeiter | Bahnarbeiterin"
"34108028","43230","Fahrdienstangestellter | Fahrdienstangestellte"
"34108030","13490","Sicherheitschef SBB | Sicherheitschefin SBB"
"34108031","13240","Bezirksleiter SBB | Bezirksleiterin SBB"
"34108032","83120","Technischer Assistent SBB | Technische Assistentin SBB"
"34108033","83120","SBB-Betriebsbeamter, Schienenverkehrsregelung | SBB-Betriebsbeamtin, Schienenverkehrsregelung"
"34108034","13240","Chef Schienenverkehrsregelung | Chefin Schienenverkehrsregelung"
"34108035","43230","Bahnangestellter | Bahnangestellte"
"34108037","43230","Bahnassistent | Bahnassistentin"
"34108039","43210","Lagerhausschaffner | Lagerhausschaffnerin"
"34108040","83120","Schrankenwärter | Schrankenwärterin"
"34108041","83120","Lampist (SBB) | Lampistin (SBB)"
"34108042","93330","Güterexpeditionsgehilfe | Güterexpeditionsgehilfin"
"34108043","31220","Eilgutvorarbeiter | Eilgutvorarbeiterin"
"34108044","51120","Kontrolleur, Städtische Verkehrsbetriebe | Kontrolleurin, Städtische Verkehrsbetriebe"
"34108045","41200","Zugssekretär | Zugssekretärin"
"34108046","93330","Güterschuppenarbeiter | Güterschuppenarbeiterin"
"34108047","31190","Fahrdienstinspektor | Fahrdienstinspektorin"
"34108048","31190","Visiteur SBB | Visiteurin SBB"
"34108049","31190","Traminspektor | Traminspektorin"
"34108050","43230","Bahnbetriebsangestellter SBB | Bahnbetriebsangestellte SBB"
"34108051","43230","Chef Gepäckdienst | Chefin Gepäckdienst"
"34108052","43230","Gepäckexpedient | Gepäckexpedientin"
"34108053","43210","Lagerhausbeamter SBB | Lagerhausbeamtin SBB"
"34108054","43230","Fahrdienstleiter | Fahrdienstleiterin"
"34108055","13240","Chef Gepäckexpedition | Chefin Gepäckexpedition"
"34108057","81820","Schwellenwärter | Schwellenwärterin"
"34108058","93330","Stationsarbeiter | Stationsarbeiterin"
"34108059","83120","Stationswärter | Stationswärterin"
"34108060","31190","Wagenkontrollbeamter | Wagenkontrollbeamtin"
"34108061","43230","Betriebsfachangestellter SBB | Betriebsfachangestellte SBB"
"34108062","13240","Bahnaufseher | Bahnaufseherin"
"34108063","43230","Betriebsassistent SBB | Betriebsassistentin SBB"
"34108064","72310","Mechaniker SBB | Mechanikerin SBB"
"34108065","31190","Wagenkontrolleur | Wagenkontrolleurin"
"34201001","83310","Omnibusführer | Omnibusführerin"
"34201002","83310","Postautohalter | Postautohalterin"
"34201003","83310","Chauffeur, öffentlicher Verkehr | Chauffeuse, öffentlicher Verkehr"
"34201004","83310","Carchauffeur | Carchauffeuse"
"34201006","83310","Postautochauffeur | Postautochauffeuse"
"34201008","83310","Postautoführer | Postautoführerin"
"34201009","83310","Trolleybuschauffeur | Trolleybuschauffeuse"
"34201010","83310","Buschauffeur | Buschauffeuse"
"34201013","83220","Taxichauffeur | Taxichauffeuse"
"34201014","83310","Postchauffeur | Postchauffeuse"
"34201015","51120","Autobuskondukteur | Autobuskondukteurin"
"34201017","51120","Trolleybuskondukteur | Trolleybuskondukteurin"
"34201018","83310","Wagenführer PTT | Wagenführerin PTT"
"34201019","83310","Wagenführer, Post | Wagenführerin, Post"
"34201020","83220","Behindertenfahrer | Behindertenfahrerin"
"34201021","83310","Schulbusfahrer | Schulbusfahrerin"
"34201022","83310","Reisebuschauffeur | Reisebuschauffeuse"
"34201023","83310","Busfahrer | Busfahrerin"
"34201024","83220","Taxifahrer | Taxifahrerin"
"34201025","83220","Rollstuhltaxifahrer | Rollstuhltaxifahrerin"
"34202001","83320","Lastwagenführer | Lastwagenführerin"
"34202002","83320","Camionnageunternehmer | Camionnageunternehmerin"
"34202004","83320","Lastwagenchauffeur | Lastwagenchauffeuse"
"34202005","83320","Fernfahrer | Fernfahrerin"
"34202006","83320","Camionneur-Chauffeur | Camionneurin-Chauffeuse"
"34202007","83320","Transportchauffeur | Transportchauffeuse"
"34202008","83320","Chauffeur Kat. C | Chauffeuse Kat. C"
"34202009","83320","Lastwagenfahrer | Lastwagenfahrerin"
"34202011","83320","Camionneur | Camionneurin"
"34202012","83320","Kraftwagenführer | Kraftwagenführerin"
"34202013","83320","Camionist | Camionistin"
"34202014","83320","Tankwagenchauffeur | Tankwagenchauffeurin"
"34202015","83320","Truckfahrer | Truckfahrerin"
"34202016","83320","LKW-Führer | LKW-Führerin"
"34202017","83320","LKW-Fahrer | LKW-Fahrerin"
"34202018","83320","LKW-Chauffeur | LKW-Chauffeuse"
"34202019","83320","Strassentransportfachmann EFZ | Strassentransportfachfrau EFZ"
"34203001","83220","Elektrowagenführer | Elektrowagenführerin"
"34203002","93330","Hilfsfahrer | Hilfsfahrerin"
"34203003","83000","Chauffeur-Magaziner | Chauffeuse-Magazinerin"
"34203004","83000","Chauffeur-Servicemann | Chauffeuse-Servicefrau"
"34203005","83220","Elektromobilführer | Elektromobilführerin"
"34203006","83220","Nachtchauffeur, Apotheken-Zulieferungen | Nachtchauffeuse, Apotheken-Zulieferungen"
"34203008","83310","Wagenführer | Wagenführerin"
"34203009","83000","Chauffeur | Chauffeuse"
"34203010","83422","Dumperfahrer | Dumperfahrerin"
"34203011","83220","Lieferwagenchauffeur | Lieferwagenchauffeuse"
"34203012","83320","Kohlenfahrer | Kohlenfahrerin"
"34203013","83210","Chauffeur Kat. A | Chauffeuse Kat. A"
"34203014","83220","Milchführer | Milchführerin"
"34203015","83440","Elektrokarrenführer | Elektrokarrenführerin"
"34203016","83422","Baustellenchauffeur | Baustellenchauffeuse"
"34203018","83440","Dieselkarrenfahrer | Dieselkarrenfahrerin"
"34203019","83220","Chauffeur Kat. B | Chauffeuse Kat. B"
"34203020","83220","Direktionschauffeur | Direktionschauffeurin"
"34203021","83220","Strassentransportpraktiker EBA | Strassentransportpraktikerin EBA"
"34204002","31151","Autosachverständiger | Autosachverständige"
"34204003","31151","Fahrzeugexperte | Fahrzeugexpertin"
"34204004","51650","Fahrschulleiter | Fahrschulleiterin"
"34204005","31151","Autokontrolleur | Autokontrolleurin"
"34204006","51650","Autofahrlehrer | Autofahrlehrerin"
"34204008","51650","Fahr- und Fluglehrer | Fahr- und Fluglehrerin"
"34204009","31151","Autoinspektor | Autoinspektorin"
"34204010","31151","Autoexperte | Autoexpertin"
"34204011","31190","Motorfahrzeugexperte | Motorfahrzeugexpertin"
"34204012","72310","Autofachmann | Autofachfrau"
"34204013","33210","Fachmann für Unfallforschung | Fachfrau für Unfallforschung"
"34204015","51650","Motorradinstruktor | Motorradinstruktorin"
"34204016","51650","Autoprüfungsexperte | Autoprüfungsexpertin"
"34204017","31151","Automobilexperte | Automobilexpertin"
"34204018","51650","Auto- und Motorradfahrlehrer | Auto- und Motorradfahrlehrerin"
"34204019","51650","Fahrlehrer, eidg. FA | Fahrlehrerin, eidg. FA"
"34204020","51650","Eco-Drive-Instruktor | Eco-Drive-Instruktorin"
"34204021","51650","Fahrschullehrer | Fahrschullehrerin"
"34204022","51650","Sachverständiger für Führer- und Fahrzeugprüfungen | Sachverständige für Führer- und Fahrzeugprüfungen"
"34204023","31151","Fahrzeugsachverständiger | Fahrzeugsachverständige"
"34301001","31520","Kapitän | Kapitänin"
"34301002","31520","Dampfschiffkapitän | Dampfschiffkapitänin"
"34301003","31520","Motorschiffsführer | Motorschiffsführerin"
"34301004","31520","Schiffskapitän | Schiffskapitänin"
"34301005","31520","Schiffsoffizier | Schiffsoffizierin"
"34301006","31520","Schiffsführer | Schiffsführerin"
"34301007","31520","Motorbootführer | Motorbootführerin"
"34301008","31520","Dampfschiffsführer | Dampfschiffsführerin"
"34301009","31520","Bootsführer | Bootsführerin"
"34301010","31520","Fährmann | Fährfrau"
"34301012","31520","Steuermann | Steuerfrau"
"34301014","31520","Fährenkapitän | Fährenkapitänin"
"34301015","31520","Schleppschiffsführer | Schleppschiffsführerin"
"34301016","83432","Gondelführer | Gondelführerin"
"34301017","31520","Lotse | Lotsin"
"34301018","31520","Kahnführer | Kahnführerin"
"34301019","31520","Hochseekapitän | Hochseekapitänin"
"34301020","31520","Nautischer Offizier | Nautische Offizierin"
"34301021","31520","Skipper (Schiffsführer) | Skipperin (Schiffsführerin)"
"34301022","31520","Lastschiffführer | Lastschiffführerin"
"34302001","83500","Rheinmatrose | Rheinmatrosin"
"34302002","83500","Leichtmatrose | Leichtmatrosin"
"34302003","83500","Ländter | Ländterin"
"34302004","83500","Dampfschiffbrückenwart | Dampfschiffbrückenwartin"
"34302005","83500","Vollmatrose | Vollmatrosin"
"34302006","83500","Bootsmann | Bootsfrau"
"34302008","83500","Fährenwärter | Fährenwärterin"
"34302009","83500","Disponent Schifffahrt | Disponentin Schifffahrt"
"34302010","31520","Seetransportchef | Seetransportchefin"
"34302011","83500","Angestellter Schifffahrt | Angestellte Schifffahrt"
"34302012","33240","Angestellter Seefahrtsagentur | Angestellte Seefahrtsagentur"
"34302013","83500","Bordkommissar | Bordkommissarin"
"34302014","83500","Hafenmeister | Hafenmeisterin"
"34302015","83500","Seefahrtsspezialist | Seefahrtsspezialistin"
"34302016","83500","Seemann | Seefrau"
"34302017","35220","Schiffsfunker | Schiffsfunkerin"
"34302018","83500","Schiffer | Schifferin"
"34302019","83500","Schiffsjunge | Schiffsmädchen"
"34302020","83500","Schiffsmotormatrose | Schiffsmotormatrosin"
"34302021","83500","Schiffsmann | Schiffsfrau"
"34302022","81820","Schiffsheizer | Schiffsheizerin"
"34302023","81820","Dampfschiffheizer | Dampfschiffheizerin"
"34302025","83500","Rheinschiffer | Rheinschifferin"
"34302027","83500","Matrose | Matrosin"
"34302028","83500","Hafenarbeiter | Hafenarbeiterin"
"34302029","31510","Dampfschiffmaschinist | Dampfschiffmaschinistin"
"34302030","31510","Bootsmaschinist | Bootsmaschinistin"
"34302031","13240","Hafenverwalter | Hafenverwalterin"
"34302032","31510","Schiffsmaschinist | Schiffsmaschinistin"
"34302034","35220","Bordfunker | Bordfunkerin"
"34302035","31520","Binnenschiffer | Binnenschifferin"
"34302036","31510","Reedereiinspektor | Reedereiinspektorin"
"34302037","13240","Schiffstransportleiter | Schiffstransportleiterin"
"34302038","83500","Anlegestellenvorsteher | Anlegestellenvorsteherin"
"34302039","83500","Schiffanbrücker | Schiffanbrückerin"
"34302040","31190","Sicherheitsverantwortlicher Schifffahrt | Sicherheitsverantwortliche Schifffahrt"
"34302041","83500","Hafenaufseher | Hafenaufseherin"
"34302043","83500","Schifffahrtsexperte | Schifffahrtsexpertin"
"34302045","83500","Matrose der Binnenschifffahrt EFZ | Matrosin der Binnenschifffahrt EFZ"
"34302046","51650","Bootsfahrlehrer, eidg. FA | Bootsfahrlehrerin, eidg. FA"
"34401001","31530","Flugkapitän | Flugkapitänin"
"34401002","31530","Rettungsflieger | Rettungsfliegerin"
"34401003","31530","Chefpilot | Chefpilotin"
"34401004","31530","Flugkommandant | Flugkommandantin"
"34401005","31530","Pilot | Pilotin"
"34401006","31530","Kunstflieger | Kunstfliegerin"
"34401007","31530","Hubschrauberpilot | Hubschrauberpilotin"
"34401008","31530","Werkpilot | Werkpilotin"
"34401009","31530","Swissairpilot | Swissairpilotin"
"34401010","31530","Berufspilot | Berufspilotin"
"34401011","31530","Helikopterpilot | Helikopterpilotin"
"34401012","31530","Fluglehrer | Fluglehrerin"
"34401013","31530","Linienpilot | Linienpilotin"
"34401014","31530","Airline-Pilot | Airline-Pilotin"
"34401016","31530","Flieger | Fliegerin"
"34401017","31530","Copilot | Copilotin"
"34401018","31530","Instruktor Schweizerische Luftverkehrsschule | Instruktorin Schweizerische Luftverkehrsschule"
"34401021","31530","Fluginstruktor | Fluginstruktorin"
"34401022","31530","Ballonflieger | Ballonfliegerin"
"34401023","31530","Segelfluglehrer | Segelfluglehrerin"
"34401024","31530","Flugzeugführer | Flugzeugführerin"
"34401025","31530","Verkehrsflieger | Verkehrsfliegerin"
"34401026","31530","Ballonfahrer | Ballonfahrerin"
"34401027","31530","Gletscherpilot | Gletscherpilotin"
"34401028","31530","Testpilot | Testpilotin"
"34401029","31530","Pilot HF | Pilotin HF"
"34401030","31530","Verkehrspilot | Verkehrspilotin"
"34402001","31540","Assistent im Flugverkehrsleitdienst | Assistentin im Flugverkehrsleitdienst"
"34402003","31540","Flugverkehrskontrolleur | Flugverkehrskontrolleurin"
"34402004","31540","Flugsicherungsgehilfe | Flugsicherungsgehilfin"
"34402005","31540","Flugsicherungslotse | Flugsicherungslotsin"
"34402006","13240","Flughafenstationsleiter | Flughafenstationsleiterin"
"34402007","31540","Flugleiter | Flugleiterin"
"34402008","31540","Chef der Kontrollabteilung Avion | Chefin der Kontrollabteilung Avion"
"34402009","31540","Kontrollturmbeamter auf Flugplatz | Kontrollturmbeamtin auf Flugplatz"
"34402010","31540","Flugsicherungsberater | Flugsicherungsberaterin"
"34402011","31540","Flugzeugkontrolleur | Flugzeugkontrolleurin"
"34402012","31540","Flugsicherungsbeamter | Flugsicherungsbeamtin"
"34402013","31540","Flugzeugeinsatzplaner | Flugzeugeinsatzplanerin"
"34402014","31540","Flugdisponent | Flugdisponentin"
"34402015","31190","Operationsplaner | Operationsplanerin"
"34402016","54140","Beobachter in Alarmzentrale | Beobachterin in Alarmzentrale"
"34402017","31540","Fluglotsenassistent | Fluglotsenassistentin"
"34402018","33430","Assistent des Flughafenstationsleiters | Assistentin des Flughafenstationsleiters"
"34402019","31540","Air Traffic Controller | Air Traffic Controllerin"
"34402020","31540","Flugverkehrsleiter, Swisscontrol | Flugverkehrsleiterin, Swisscontrol"
"34402021","03100","Luftverkehrskontrolleur (Militär) | Luftverkehrskontrolleurin (Militär)"
"34402022","31540","Fluglotse | Fluglotsin"
"34402023","31540","Flugberater | Flugberaterin"
"34402026","31540","Radarbeobachter | Radarbeobachterin"
"34402027","31540","Flugkontrolleur | Flugkontrolleurin"
"34402029","31540","Flugdienstberater, eidg. FA | Flugdienstberaterin, eidg. FA"
"34402031","31540","Space Control Supervisor | Space Control Supervisorin"
"34402032","31540","Flugdispatcher | Flugdispatcherin"
"34402033","31540","Flugberater, Swisscontrol | Flugberaterin, Swisscontrol"
"34402035","31540","Chef Kontrollturm Flughafen | Chefin Kontrollturm Flughafen"
"34402036","31540","Fluginformationsberater | Fluginformationsberaterin"
"34402037","03100","Militärischer Flugverkehrsleiter | Militärische Flugverkehrsleiterin"
"34402038","31550","Spezialist Flugleitsysteme | Spezialistin Flugleitsysteme"
"34402040","31540","Air Traffic Control-Assistent | Air Traffic Control-Assistentin"
"34402041","31540","Operationsagent Flughafen | Operationsagentin Flughafen"
"34402042","31540","Flugverkehrsleiter HF | Flugverkehrsleiterin HF"
"34402043","31540","Flugsicherungsfachmann HF | Flugsicherungsfachfrau HF"
"34402044","31540","Marshaller"
"34403001","51110","Ground Handling Agent | Groundhostess"
"34403002","51110","Air Purser | Air Purserette"
"34403003","51110","Airsteward | Airstewardess"
"34403004","51110","Flight Attendant/Purser | Flight Attendant/Purserette"
"34403005","51110","Flugsteward | Flugstewardess"
"34403006","51110","Flight Attendant"
"34403007","51110","Airsteward | Airhostess"
"34403008","51110","Purser | Purserette"
"34403009","51110","Flugbegleiter | Flugbegleiterin"
"34403010","51110","Kabinenchef | Kabinenchefin"
"34403011","51110","Luftsteward | Luftstewardess"
"34403012","51110","Flight Attendant, eidg. FA"
"34403013","51110","Cabin Crew Manager | Cabin Crew Managerin"
"34403014","51110","Cabin Attendant"
"34403015","51110","Cabin Crew Member, eidg. FA"
"34403016","51110","Bodensteward | Bodenhostess"
"34403017","51110","Traffic-Clerk (Fluggesellschaft)"
"34403018","51110","Passenger Service Agent"
"34404001","31530","Navigationsinstruktor | Navigationsinstruktorin"
"34404002","52450","Flugzeugtankwart | Flugzeugtankwartin"
"34404003","54190","Angestellter Flugsteigaufsicht | Angestellte Flugsteigaufsicht"
"34404004","51110","Airlineangestellter, Traffic Departement | Airlineangestellte, Traffic Departement"
"34404005","13240","Betriebsleiter Swissair | Betriebsleiterin Swissair"
"34404006","31550","Technischer Flugbegleiter | Technische Flugbegleiterin"
"34404007","31550","Navigationsinspektor | Navigationsinspektorin"
"34404008","33410","Airline Reservation Manager | Airline Reservation Managerin"
"34404009","31500","Besatzungsplaner | Besatzungsplanerin"
"34404010","51110","Flugbegleiter, Hubschrauber | Flugbegleiterin, Hubschrauber"
"34404011","51110","Airline Catering Consultant"
"34404013","31220","Chef Flugzeugunterhalt | Chefin Flugzeugunterhalt"
"34404014","31540","Flugkoordinator | Flugkoordinatorin"
"34404015","51110","Flughelfer | Flughelferin"
"34404016","93330","Flugplatzarbeiter | Flugplatzarbeiterin"
"34404017","51110","Swissair-Angestellter | Swissair-Angestellte"
"34404018","93330","Swissair-Arbeiter | Swissair-Arbeiterin"
"34404019","51110","Airportangestellter | Airportangestellte"
"34404020","51110","Flughafenangestellter | Flughafenangestellte"
"34404021","72320","Bordtechniker | Bordtechnikerin"
"34404022","51110","Passagierdienstangestellter | Passagierdienstangestellte"
"34404023","43230","Frachtdienstchef | Frachtdienstchefin"
"34404024","51110","Kabinenkontrolleur | Kabinenkontrolleurin"
"34404025","51110","Passagierabfertigungsbeamter | Passagierabfertigungsbeamtin"
"34404026","31530","Astronaut | Astronautin"
"34404027","31530","Kosmonaut | Kosmonautin"
"34404028","51110","Passageleiter | Passageleiterin"
"34404029","31530","Navigator | Navigatorin"
"34404030","31530","Bordnavigator | Bordnavigatorin"
"34404031","31550","Luftfahrzeugkontrolleur | Luftfahrzeugkontrolleurin"
"34404032","31530","Navigationsangestellter | Navigationsangestellte"
"34404033","31530","Assistent Flugnavigation | Assistentin Flugnavigation"
"34404034","54190","Flugplatzwart | Flugplatzwartin"
"34404035","31540","Flugplatzkoordinator | Flugplatzkoordinatorin"
"34404036","31550","Flugsicherheitsinstruktor | Flugsicherheitsinstruktorin"
"34404037","93330","Flugzeugverlader | Flugzeugverladerin"
"34404038","31530","Navigationsroutenchef | Navigationsroutenchefin"
"34404039","51110","Luftverkehrsangestellter | Luftverkehrsangestellte"
"34404040","93330","Frachtpacker (Luftverkehr) | Frachtpackerin (Luftverkehr)"
"34404041","54190","Traffic Officer"
"34404042","31550","Fallschirmwart | Fallschirmwartin"
"34404043","54190","Rollwart | Rollwartin"
"34404044","31550","Bordausrüstungsdienstangestellter | Bordausrüstungsdienstangestellte"
"34404045","31550","Technischer Luftfahrtsberater | Technische Luftfahrtsberaterin"
